ID	Depth	Coverage	Platform	Farm	Breed
SHD_32038	1.402956247	0.384985127	LC	SHD	Duroc
SHD_1086	2.744183566	0.449258325	LC	SHD	Duroc
SHD_31059	1.627083503	0.581429489	LC	SHD	Duroc
SHD_32666	1.696109175	0.505595018	LC	SHD	Duroc
SHD_15467	1.28361738	0.323670873	LC	SHD	Duroc
SHD_29503	1.538998221	0.526943947	LC	SHD	Duroc
SHD_25225	1.971443569	0.640664908	LC	SHD	Duroc
SHD_7480	1.902614813	0.707263522	LC	SHD	Duroc
SHD_16581	2.031682662	0.682155232	LC	SHD	Duroc
SHD_33649	1.831206141	0.627197922	LC	SHD	Duroc
SHD_17802	1.693617823	0.615814648	LC	SHD	Duroc
SHD_34004	2.658047626	0.403957919	LC	SHD	Duroc
SHD_44285	3.014244135	0.554720504	LC	SHD	Duroc
SHD_30807	2.614463265	0.396970356	LC	SHD	Duroc
SHD_9736	2.626037505	0.389222029	LC	SHD	Duroc
SHD_15312	2.622578069	0.395044944	LC	SHD	Duroc
SHD_47985	1.987179342	0.726752469	LC	SHD	Duroc
SHD_26975	1.867545578	0.697732825	LC	SHD	Duroc
SHD_10054	1.943207995	0.708854658	LC	SHD	Duroc
SHD_3840	1.800081901	0.664237185	LC	SHD	Duroc
SHD_47547	1.804127154	0.661150925	LC	SHD	Duroc
SHD_13980	1.895472095	0.666336357	LC	SHD	Duroc
SHD_7467	1.772561927	0.663018493	LC	SHD	Duroc
SHD_4451	1.770006736	0.665536095	LC	SHD	Duroc
SHD_5056	1.86832917	0.709914199	LC	SHD	Duroc
SHD_21090	1.778539643	0.643073401	LC	SHD	Duroc
SHD_9926	1.802260941	0.628811307	LC	SHD	Duroc
SHD_38183	1.854206909	0.647351319	LC	SHD	Duroc
SHD_27593	1.968047509	0.715926651	LC	SHD	Duroc
SHD_10746	1.602093772	0.577547193	LC	SHD	Duroc
SHD_42974	1.914494815	0.716729613	LC	SHD	Duroc
SHD_17954	1.680629492	0.601620052	LC	SHD	Duroc
SHD_28340	1.857179625	0.698639083	LC	SHD	Duroc
SHD_17906	1.592698371	0.577843325	LC	SHD	Duroc
SHD_1401	1.545542088	0.551258106	LC	SHD	Duroc
SHD_8925	1.754721	0.661677704	LC	SHD	Duroc
SHD_34709	1.799232869	0.675004808	LC	SHD	Duroc
SHD_6977	1.696231171	0.63946463	LC	SHD	Duroc
SHD_1788	1.831760127	0.689112005	LC	SHD	Duroc
SHD_24705	1.701690608	0.636367482	LC	SHD	Duroc
SHD_22716	1.933805433	0.728900228	LC	SHD	Duroc
SHD_16763	1.828445492	0.684023849	LC	SHD	Duroc
SHD_19839	1.323579343	0.274679608	LC	SHD	Duroc
SHD_45448	1.541028528	0.433803973	LC	SHD	Duroc
SHD_33454	1.547748627	0.522627145	LC	SHD	Duroc
SHD_14002	1.420884018	0.407062025	LC	SHD	Duroc
SHD_24659	1.444627274	0.387503951	LC	SHD	Duroc
SHD_13091	1.343365073	0.302717282	LC	SHD	Duroc
SHD_18263	1.435779014	0.439101441	LC	SHD	Duroc
SHD_10564	1.256227116	0.225408218	LC	SHD	Duroc
SHD_11580	1.566828295	0.521969572	LC	SHD	Duroc
SHD_970	1.808316967	0.47482374	LC	SHD	Duroc
SHD_42673	1.605911633	0.49256147	LC	SHD	Duroc
SHD_23565	1.42951293	0.398398477	LC	SHD	Duroc
SHD_29074	1.810663993	0.676041134	LC	SHD	Duroc
SHD_36578	1.867214796	0.698730629	LC	SHD	Duroc
SHD_8350	1.826783885	0.686260457	LC	SHD	Duroc
SHD_36660	1.871495134	0.698993221	LC	SHD	Duroc
SHD_26877	1.811094229	0.669623891	LC	SHD	Duroc
SHD_8673	1.774132281	0.664784915	LC	SHD	Duroc
SHD_21667	1.714504651	0.630882654	LC	SHD	Duroc
SHD_10124	2.216444802	0.792514848	LC	SHD	Duroc
SHD_5464	1.997850045	0.74397198	LC	SHD	Duroc
SHD_22329	1.759775976	0.653296819	LC	SHD	Duroc
SHD_43382	1.809418824	0.675024736	LC	SHD	Duroc
SHD_34196	1.691173091	0.61812081	LC	SHD	Duroc
SHD_11849	1.793039091	0.668933145	LC	SHD	Duroc
SHD_19276	1.859156587	0.691341304	LC	SHD	Duroc
SHD_26554	2.04395515	0.757426591	LC	SHD	Duroc
SHD_32291	1.840069006	0.693434309	LC	SHD	Duroc
SHD_5932	1.767925481	0.655836164	LC	SHD	Duroc
SHD_32883	1.786371838	0.649393791	LC	SHD	Duroc
SHD_27424	1.711655664	0.61971798	LC	SHD	Duroc
SHD_46243	1.827216797	0.651559943	LC	SHD	Duroc
SHD_46349	2.636004824	0.40436573	LC	SHD	Duroc
SHD_48021	2.635051666	0.397973824	LC	SHD	Duroc
SHD_8470	2.642492001	0.409472017	LC	SHD	Duroc
SHD_25820	2.695167171	0.428430664	LC	SHD	Duroc
SHD_14474	2.653518468	0.412656092	LC	SHD	Duroc
SHD_34354	2.659720284	0.412064222	LC	SHD	Duroc
SHD_28139	2.76071478	0.453861955	LC	SHD	Duroc
SHD_17219	2.707544196	0.430129959	LC	SHD	Duroc
SHD_6306	2.712904396	0.427150596	LC	SHD	Duroc
SHD_14925	2.602955568	0.36535926	LC	SHD	Duroc
SHD_34844	2.64334707	0.406121876	LC	SHD	Duroc
SHD_34283	2.629695828	0.399010906	LC	SHD	Duroc
SHD_22365	1.826272145	0.668883834	LC	SHD	Duroc
SHD_29805	2.174328832	0.766183808	LC	SHD	Duroc
SHD_38404	2.565737638	0.374017112	LC	SHD	Duroc
SHD_41830	1.651516659	0.596356817	LC	SHD	Duroc
SHD_17627	2.594335511	0.393307049	LC	SHD	Duroc
SHD_32844	2.593560045	0.388929959	LC	SHD	Duroc
SHD_45784	2.551517411	0.366346215	LC	SHD	Duroc
SHD_47443	2.574361391	0.370890763	LC	SHD	Duroc
SHD_30531	1.796640298	0.666160006	LC	SHD	Duroc
SHD_10535	1.801027998	0.674513977	LC	SHD	Duroc
SHD_5323	1.675194724	0.580972445	LC	SHD	Duroc
SHD_9262	1.850632344	0.684449111	LC	SHD	Duroc
SHD_45472	2.620055267	0.393469035	LC	SHD	Duroc
SHD_12935	2.676280917	0.407279873	LC	SHD	Duroc
SHD_8921	2.741359821	0.454704553	LC	SHD	Duroc
SHD_31614	1.781507216	0.457357378	LC	SHD	Duroc
SHD_42803	1.293764603	0.249072882	LC	SHD	Duroc
SHD_30070	1.421981239	0.389829451	LC	SHD	Duroc
SHD_5426	1.59972627	0.426720028	LC	SHD	Duroc
SHD_26274	1.387292775	0.402562291	LC	SHD	Duroc
SHD_15616	1.612716202	0.35670034	LC	SHD	Duroc
SHD_5501	1.255183712	0.261676191	LC	SHD	Duroc
SHD_6898	1.247389103	0.26216844	LC	SHD	Duroc
SHD_655	1.268854944	0.254174575	LC	SHD	Duroc
SHD_10473	1.562673951	0.524521804	LC	SHD	Duroc
SHD_18262	1.669688794	0.438379496	LC	SHD	Duroc
SHD_42287	1.463749467	0.452341695	LC	SHD	Duroc
SHD_26601	1.529781547	0.507001141	LC	SHD	Duroc
SHD_29288	1.479566433	0.460700018	LC	SHD	Duroc
SHD_2356	1.61060055	0.554419368	LC	SHD	Duroc
SHD_3081	1.483792581	0.461505598	LC	SHD	Duroc
SHD_2007	1.652952901	0.408237067	LC	SHD	Duroc
SHD_43460	1.718338063	0.420103618	LC	SHD	Duroc
SHD_31523	1.396998806	0.357646202	LC	SHD	Duroc
SHD_6735	1.332908908	0.313753663	LC	SHD	Duroc
SHD_41467	1.305983684	0.287249259	LC	SHD	Duroc
SHD_35342	1.510771413	0.404129644	LC	SHD	Duroc
SHD_39423	1.28151013	0.271980513	LC	SHD	Duroc
SHD_16937	1.287353721	0.238363993	LC	SHD	Duroc
SHD_2461	1.46966551	0.472251827	LC	SHD	Duroc
SHD_10157	1.553594034	0.521553074	LC	SHD	Duroc
SHD_43849	1.545938951	0.515695239	LC	SHD	Duroc
SHD_14362	1.560987499	0.517403523	LC	SHD	Duroc
SHD_29167	1.573055817	0.530937257	LC	SHD	Duroc
SHD_20407	1.593762132	0.505676438	LC	SHD	Duroc
SHD_28145	1.534933884	0.508866068	LC	SHD	Duroc
SHD_36813	1.466706397	0.379589322	LC	SHD	Duroc
SHD_38593	1.447015105	0.42581318	LC	SHD	Duroc
SHD_12180	1.441977866	0.419330649	LC	SHD	Duroc
SHD_39077	1.417944788	0.396323589	LC	SHD	Duroc
SHD_2257	1.493688598	0.399943498	LC	SHD	Duroc
SHD_1448	1.611101221	0.504394969	LC	SHD	Duroc
SHD_3310	1.568935703	0.393962041	LC	SHD	Duroc
SHD_15816	1.642926951	0.386208273	LC	SHD	Duroc
SHD_9338	1.545293951	0.344235712	LC	SHD	Duroc
SHD_16152	1.477529511	0.43845621	LC	SHD	Duroc
SHD_8772	1.515866721	0.477742018	LC	SHD	Duroc
SHD_19990	1.450939219	0.441834837	LC	SHD	Duroc
SHD_15765	1.442648933	0.423376042	LC	SHD	Duroc
SHD_8287	1.427693897	0.425660778	LC	SHD	Duroc
SHD_3317	1.492246188	0.387003546	LC	SHD	Duroc
SHD_1706	1.496209599	0.384507553	LC	SHD	Duroc
SHD_14781	1.231087538	0.212676106	LC	SHD	Duroc
SHD_7868	1.583501369	0.401232163	LC	SHD	Duroc
SHD_6450	1.245927883	0.247578881	LC	SHD	Duroc
SHD_3453	1.205903411	0.200740863	LC	SHD	Duroc
SHD_30500	1.28401274	0.264261271	LC	SHD	Duroc
SHD_24434	1.509894406	0.43683881	LC	SHD	Duroc
SHD_24428	1.66449994	0.444792248	LC	SHD	Duroc
SHD_27642	1.633299777	0.482614799	LC	SHD	Duroc
SHD_33968	1.602168456	0.556680611	LC	SHD	Duroc
SHD_8294	1.591434199	0.522288178	LC	SHD	Duroc
SHD_21844	1.594409607	0.509319901	LC	SHD	Duroc
SHD_29488	1.540423925	0.49161216	LC	SHD	Duroc
SHD_42210	1.297370593	0.299401675	LC	SHD	Duroc
SHD_45263	1.445107612	0.453914535	LC	SHD	Duroc
SHD_8615	1.554392167	0.521597357	LC	SHD	Duroc
SHD_39114	1.275790859	0.216080463	LC	SHD	Duroc
SHD_39395	1.560488957	0.516871664	LC	SHD	Duroc
SHD_9478	1.389080554	0.290905276	LC	SHD	Duroc
SHD_29200	1.363625038	0.202877303	LC	SHD	Duroc
SHD_16529	1.332329383	0.218301061	LC	SHD	Duroc
SHD_26822	1.557245568	0.526971047	LC	SHD	Duroc
SHD_24399	1.498236158	0.400419298	LC	SHD	Duroc
SHD_27301	1.520677574	0.459783021	LC	SHD	Duroc
SHD_9163	1.636694568	0.461626305	LC	SHD	Duroc
SHD_46512	1.396286682	0.391057737	LC	SHD	Duroc
SHD_32298	1.685200919	0.479662866	LC	SHD	Duroc
SHD_30654	2.687215588	0.426824526	LC	SHD	Duroc
SHD_37264	2.669174134	0.415517596	LC	SHD	Duroc
SHD_26946	1.840669777	0.677380564	LC	SHD	Duroc
SHD_30037	2.71663519	0.437383679	LC	SHD	Duroc
SHD_37423	2.01953132	0.726738203	LC	SHD	Duroc
SHD_29205	2.153221682	0.767890342	LC	SHD	Duroc
SHD_6283	1.936782866	0.599696203	LC	SHD	Duroc
SHD_17993	1.847488674	0.700985075	LC	SHD	Duroc
SHD_19908	1.714887213	0.645484825	LC	SHD	Duroc
SHD_21864	1.900784757	0.709035931	LC	SHD	Duroc
SHD_11209	1.732965333	0.649063315	LC	SHD	Duroc
SHD_20981	2.002394504	0.731684774	LC	SHD	Duroc
SHD_26990	1.368127267	0.297614353	LC	SHD	Duroc
SHD_4686	1.483391824	0.451811815	LC	SHD	Duroc
SHD_32360	1.429500724	0.432049226	LC	SHD	Duroc
SHD_38022	1.444780181	0.203309742	LC	SHD	Duroc
SHD_27039	1.371975992	0.354327752	LC	SHD	Duroc
SHD_37027	1.379688654	0.399769701	LC	SHD	Duroc
SHD_40287	1.415292518	0.368852878	LC	SHD	Duroc
SHD_46075	1.442065795	0.432946641	LC	SHD	Duroc
SHD_30143	1.433953358	0.389930666	LC	SHD	Duroc
SHD_7319	1.393206351	0.391579181	LC	SHD	Duroc
SHD_4984	1.417946448	0.439415689	LC	SHD	Duroc
SHD_2259	1.467166818	0.450570596	LC	SHD	Duroc
SHD_2796	1.349872749	0.371037845	LC	SHD	Duroc
SHD_2736	1.505459771	0.420686488	LC	SHD	Duroc
SHD_21006	1.521387486	0.511926192	LC	SHD	Duroc
SHD_21671	1.464905329	0.454382063	LC	SHD	Duroc
SHD_30374	1.636821843	0.579842945	LC	SHD	Duroc
SHD_1004	1.364765034	0.286492076	LC	SHD	Duroc
SHD_11298	1.310037614	0.282372581	LC	SHD	Duroc
SHD_2983	1.455994107	0.462709201	LC	SHD	Duroc
SHD_3132	1.456079271	0.335086993	LC	SHD	Duroc
SHD_5431	1.479359782	0.326466872	LC	SHD	Duroc
SHD_1135	1.471905221	0.332499476	LC	SHD	Duroc
SHD_8934	1.563191056	0.398640023	LC	SHD	Duroc
SHD_2453	1.508572947	0.379695498	LC	SHD	Duroc
SHD_3155	1.525944792	0.334766822	LC	SHD	Duroc
SHD_4233	1.530927679	0.416475542	LC	SHD	Duroc
SHD_1626	1.302976562	0.316339972	LC	SHD	Duroc
SHD_3761	1.644208628	0.557149636	LC	SHD	Duroc
SHD_3298	1.502313274	0.497713213	LC	SHD	Duroc
SHD_3145	1.404455838	0.415154418	LC	SHD	Duroc
SHD_7314	1.715863001	0.556046084	LC	SHD	Duroc
SHD_21842	1.361588778	0.40177896	LC	SHD	Duroc
SHD_12644	1.502798183	0.455915898	LC	SHD	Duroc
SHD_2623	1.246074534	0.250363923	LC	SHD	Duroc
SHD_27481	1.300751346	0.292606997	LC	SHD	Duroc
SHD_37207	1.496257868	0.485290301	LC	SHD	Duroc
SHD_6027	1.453268451	0.447290675	LC	SHD	Duroc
SHD_9053	1.425073202	0.255037684	LC	SHD	Duroc
SHD_40083	1.424309556	0.398063773	LC	SHD	Duroc
SHD_20101	1.320276534	0.297562998	LC	SHD	Duroc
SHD_9982	1.407432755	0.349614455	LC	SHD	Duroc
SHD_7574	1.39272737	0.280937584	LC	SHD	Duroc
SHD_4506	1.50227805	0.411991991	LC	SHD	Duroc
SHD_9964	1.516168917	0.361010228	LC	SHD	Duroc
SHD_1940	1.320461782	0.329646343	LC	SHD	Duroc
SHD_17312	1.633538263	0.518448605	LC	SHD	Duroc
SHD_27454	1.597034343	0.550056647	LC	SHD	Duroc
SHD_3243	1.570280529	0.521814915	LC	SHD	Duroc
SHD_22989	1.582215953	0.526158925	LC	SHD	Duroc
SHD_10974	1.37009317	0.352668197	LC	SHD	Duroc
SHD_2911	1.397039911	0.358401276	LC	SHD	Duroc
SHD_13523	1.532393673	0.481383243	LC	SHD	Duroc
SHD_29274	1.646037844	0.502877303	LC	SHD	Duroc
SHD_26322	1.594071282	0.550792131	LC	SHD	Duroc
SHD_46942	1.432625182	0.365402735	LC	SHD	Duroc
SHD_44957	1.476663452	0.428834767	LC	SHD	Duroc
SHD_37282	1.438426414	0.393212498	LC	SHD	Duroc
SHD_44676	1.590911682	0.442762341	LC	SHD	Duroc
SHD_21933	1.545694384	0.521102555	LC	SHD	Duroc
SHD_31168	1.519923727	0.494454877	LC	SHD	Duroc
SHD_27050	1.46500786	0.460508414	LC	SHD	Duroc
SHD_41759	1.538130171	0.495485278	LC	SHD	Duroc
SHD_43537	1.532574461	0.353082531	LC	SHD	Duroc
SHD_20284	1.571252701	0.300226015	LC	SHD	Duroc
SHD_15510	1.501210646	0.350378811	LC	SHD	Duroc
SHD_21445	1.34538159	0.206378415	LC	SHD	Duroc
SHD_1512	1.366883596	0.347144936	LC	SHD	Duroc
SHD_3927	1.262853504	0.290646799	LC	SHD	Duroc
SHD_20435	1.267529683	0.259466686	LC	SHD	Duroc
SHD_46408	1.366281739	0.339360689	LC	SHD	Duroc
SHD_18959	1.542692811	0.371503917	LC	SHD	Duroc
SHD_2198	1.488638055	0.396734046	LC	SHD	Duroc
SHD_29423	1.539283376	0.483525407	LC	SHD	Duroc
SHD_27327	1.679309561	0.477038583	LC	SHD	Duroc
SHD_27131	1.609264455	0.465401715	LC	SHD	Duroc
SHD_7128	1.469065713	0.461119256	LC	SHD	Duroc
SHD_35433	1.617212818	0.499469117	LC	SHD	Duroc
SHD_28254	1.630573912	0.542255558	LC	SHD	Duroc
SHD_8070	1.283803287	0.230754511	LC	SHD	Duroc
SHD_41285	1.293027446	0.241454374	LC	SHD	Duroc
SHD_3042	1.318618324	0.332045424	LC	SHD	Duroc
SHD_5867	1.623456487	0.285425193	LC	SHD	Duroc
SHD_15759	1.303316468	0.300557445	LC	SHD	Duroc
SHD_18357	1.482401794	0.444992768	LC	SHD	Duroc
SHD_7444	1.466691964	0.426800591	LC	SHD	Duroc
SHD_2390	1.667811435	0.449868995	LC	SHD	Duroc
SHD_599	1.531202216	0.366998801	LC	SHD	Duroc
SHD_7446	1.499734671	0.288666632	LC	SHD	Duroc
SHD_10815	1.959454249	0.701029632	LC	SHD	Duroc
SHD_27452	1.60909612	0.561060849	LC	SHD	Duroc
SHD_9004	1.552270583	0.481664675	LC	SHD	Duroc
SHD_40802	1.600584122	0.534772929	LC	SHD	Duroc
SHD_26683	1.562459036	0.52288537	LC	SHD	Duroc
SHD_11839	1.551920734	0.529505444	LC	SHD	Duroc
SHD_40727	1.863832659	0.703401651	LC	SHD	Duroc
SHD_25313	1.279941338	0.241208157	LC	SHD	Duroc
SHD_14822	1.296736504	0.236665339	LC	SHD	Duroc
SHD_31648	1.63396146	0.440634242	LC	SHD	Duroc
SHD_21566	1.564180767	0.537394156	LC	SHD	Duroc
SHD_31818	1.561804202	0.520031322	LC	SHD	Duroc
SHD_35889	2.672266599	0.421627112	LC	SHD	Duroc
SHD_44950	2.656603145	0.412657891	LC	SHD	Duroc
SHD_25402	2.574634837	0.373875886	LC	SHD	Duroc
SHD_16327	2.610724342	0.393812516	LC	SHD	Duroc
SHD_3216	1.481766229	0.457872542	LC	SHD	Duroc
SHD_31953	1.542818876	0.464766478	LC	SHD	Duroc
SHD_9523	1.395181652	0.25090062	LC	SHD	Duroc
SHD_20953	1.521623295	0.249338688	LC	SHD	Duroc
SHD_35584	1.403271031	0.302055325	LC	SHD	Duroc
SHD_19755	1.6011652	0.48131102	LC	SHD	Duroc
SHD_25245	1.224686537	0.114999348	ULC	SHD	Duroc
SHD_24085	1.495819879	0.088890866	ULC	SHD	Duroc
SHD_41330	1.791727499	0.108350071	ULC	SHD	Duroc
SHD_1109	1.413185036	0.145942863	ULC	SHD	Duroc
SHD_24067	1.545655925	0.100195195	ULC	SHD	Duroc
SHD_42866	1.42791518	0.096254385	ULC	SHD	Duroc
SHD_12178	1.231100984	0.22742628	ULC	SHD	Duroc
SHD_20760	1.743936094	0.077504431	ULC	SHD	Duroc
SHD_7297	1.696599266	0.108438805	ULC	SHD	Duroc
SHD_14480	1.578423803	0.108027854	ULC	SHD	Duroc
SHD_33170	2.244149509	0.065471874	ULC	SHD	Duroc
SHD_24810	1.965311168	0.0625779	ULC	SHD	Duroc
SHD_27781	2.112370615	0.058757241	ULC	SHD	Duroc
SHD_46752	1.467906364	0.111989019	ULC	SHD	Duroc
SHD_41718	1.654289271	0.085846536	ULC	SHD	Duroc
SHD_18027	3.610350615	0.0307965	ULC	SHD	Duroc
SHD_10107	7.784589065	0.007861952	ULC	SHD	Duroc
SHD_39537	3.406067051	0.037199529	ULC	SHD	Duroc
SHD_42436	1.308198021	0.184823097	ULC	SHD	Duroc
SHD_15203	1.622423187	0.116441529	ULC	SHD	Duroc
SHD_1790	3.90671691	0.024159989	ULC	SHD	Duroc
SHD_8968	2.169918246	0.053899475	ULC	SHD	Duroc
SHD_13572	2.182368622	0.054297256	ULC	SHD	Duroc
SHD_13969	1.45302696	0.095327122	ULC	SHD	Duroc
SHD_16558	4.374775308	0.023576896	ULC	SHD	Duroc
SHD_41970	2.743457253	0.040998546	ULC	SHD	Duroc
SHD_35685	1.129016025	0.136543081	ULC	SHD	Duroc
SHD_41918	2.995099709	0.039016569	ULC	SHD	Duroc
SHD_37220	1.376844862	0.120672146	ULC	SHD	Duroc
SHD_43686	1.18646336	0.16482298	ULC	SHD	Duroc
SHD_19270	1.269657947	0.186351893	ULC	SHD	Duroc
SHD_25637	1.284381089	0.142428559	ULC	SHD	Duroc
SHD_26785	1.704041503	0.110511373	ULC	SHD	Duroc
SHD_36093	1.226060394	0.182197213	ULC	SHD	Duroc
SHD_29057	1.570549937	0.136601799	ULC	SHD	Duroc
SHD_21119	1.294745816	0.149918999	ULC	SHD	Duroc
SHD_6808	1.261071096	0.16843135	ULC	SHD	Duroc
SHD_23556	1.336943656	0.128416801	ULC	SHD	Duroc
SHD_13372	1.998880238	0.07200524	ULC	SHD	Duroc
SHD_34865	1.82181036	0.07933968	ULC	SHD	Duroc
SHD_33128	1.200464568	0.127387635	ULC	SHD	Duroc
SHD_37994	1.262549955	0.145390553	ULC	SHD	Duroc
SHD_32338	1.654044386	0.06770235	ULC	SHD	Duroc
SHD_28920	1.645560609	0.071385831	ULC	SHD	Duroc
SHD_21579	1.548309819	0.121722206	ULC	SHD	Duroc
SHD_7723	1.696393425	0.078506037	ULC	SHD	Duroc
SHD_38024	1.812980259	0.077698948	ULC	SHD	Duroc
SHD_17101	1.786615161	0.00457202	ULC	SHD	Duroc
SHD_48120	1.296559532	0.345022806	ULC	SHD	Duroc
SHD_48121	1.208739963	0.25768506	ULC	SHD	Duroc
SHD_37422	1.223028772	0.225903858	ULC	SHD	Duroc
SHD_48122	1.181725644	0.235550844	ULC	SHD	Duroc
SHD_48123	1.233874883	0.26987289	ULC	SHD	Duroc
SHD_48124	1.18117073	0.154333421	ULC	SHD	Duroc
SHD_48125	1.283396432	0.28489264	ULC	SHD	Duroc
SHD_48126	1.258631688	0.285321647	ULC	SHD	Duroc
SHD_48127	1.198981559	0.227895798	ULC	SHD	Duroc
SHD_10353	1.211560376	0.153311579	ULC	SHD	Duroc
SHD_48128	1.189076601	0.197381452	ULC	SHD	Duroc
SHD_48129	1.14375488	0.170834696	ULC	SHD	Duroc
SHD_48130	1.299510497	0.249612062	ULC	SHD	Duroc
SHD_42566	1.291800626	0.311457432	ULC	SHD	Duroc
SHD_48131	1.202329261	0.177724488	ULC	SHD	Duroc
SHD_48132	1.224115224	0.187993902	ULC	SHD	Duroc
SHD_48133	1.190820339	0.236647497	ULC	SHD	Duroc
SHD_48134	1.173690344	0.22368166	ULC	SHD	Duroc
SHD_48135	1.238712137	0.243747412	ULC	SHD	Duroc
SHD_48136	1.268069958	0.210621775	ULC	SHD	Duroc
SHD_48137	1.2138399	0.236795572	ULC	SHD	Duroc
SHD_5883	1.211250274	0.23966844	ULC	SHD	Duroc
SHD_9474	1.173964931	0.177436979	ULC	SHD	Duroc
SHD_48138	1.256017321	0.241382588	ULC	SHD	Duroc
SHD_48139	1.251707768	0.284365572	ULC	SHD	Duroc
SHD_48140	1.176179516	0.149842865	ULC	SHD	Duroc
SHD_48141	1.207094961	0.198602202	ULC	SHD	Duroc
SHD_48142	1.27825444	0.266106702	ULC	SHD	Duroc
SHD_48143	1.25993281	0.269180937	ULC	SHD	Duroc
SHD_48144	1.213368815	0.17813493	ULC	SHD	Duroc
SHD_48145	1.21998013	0.168610028	ULC	SHD	Duroc
SHD_48146	1.188461537	0.171011365	ULC	SHD	Duroc
SHD_48147	1.231163986	0.27349637	ULC	SHD	Duroc
SHD_48148	1.212736131	0.251354968	ULC	SHD	Duroc
SHD_48149	1.123433999	0.142071011	ULC	SHD	Duroc
SHD_48150	1.224236026	0.160989032	ULC	SHD	Duroc
SHD_48151	1.24784968	0.280949947	ULC	SHD	Duroc
SHD_48152	1.245285695	0.266164468	ULC	SHD	Duroc
SHD_48153	1.323869344	0.364420518	ULC	SHD	Duroc
SHD_26790	1.218828233	0.140157184	ULC	SHD	Duroc
SHD_29287	1.161248406	0.200069662	ULC	SHD	Duroc
SHD_18526	1.140217092	0.175269567	ULC	SHD	Duroc
SHD_48154	1.301760248	0.346551401	ULC	SHD	Duroc
SHD_12214	1.215242439	0.256796654	ULC	SHD	Duroc
SHD_34994	1.249133218	0.286923171	ULC	SHD	Duroc
SHD_15580	1.324946273	0.307679565	ULC	SHD	Duroc
SHD_9341	1.314702871	0.339396891	ULC	SHD	Duroc
SHD_48155	1.209086322	0.196552824	ULC	SHD	Duroc
SHD_30744	1.282222365	0.273623686	ULC	SHD	Duroc
SHD_30061	1.337230331	0.276913306	ULC	SHD	Duroc
SHD_48156	1.275162892	0.331027719	ULC	SHD	Duroc
SHD_48157	1.290332804	0.343199832	ULC	SHD	Duroc
SHD_24627	1.308127724	0.315969536	ULC	SHD	Duroc
SHD_7212	1.285747469	0.300714321	ULC	SHD	Duroc
SHD_48158	1.258224515	0.239874794	ULC	SHD	Duroc
SHD_48159	1.344555428	0.19396987	ULC	SHD	Duroc
SHD_16429	1.312398863	0.280122382	ULC	SHD	Duroc
SHD_48160	1.294111003	0.28853763	ULC	SHD	Duroc
SHD_48161	1.223094139	0.236276661	ULC	SHD	Duroc
SHD_48162	1.240678994	0.238707438	ULC	SHD	Duroc
SHD_48163	1.178095241	0.172759279	ULC	SHD	Duroc
SHD_48164	1.238738816	0.120394824	ULC	SHD	Duroc
SHD_20983	1.167823063	0.12203178	ULC	SHD	Duroc
SHD_37953	1.400189621	0.245625039	ULC	SHD	Duroc
SHD_38876	1.155881439	0.108665133	ULC	SHD	Duroc
SHD_15522	1.236869818	0.154772536	ULC	SHD	Duroc
SHD_43415	1.225006313	0.195396088	ULC	SHD	Duroc
SHD_16038	1.229392539	0.190761129	ULC	SHD	Duroc
SHD_31021	1.235589638	0.167839675	ULC	SHD	Duroc
SHD_42745	1.251652967	0.223616591	ULC	SHD	Duroc
SHD_12062	1.202659382	0.192157347	ULC	SHD	Duroc
SHD_29563	1.331719539	0.232852513	ULC	SHD	Duroc
SHD_39720	1.275425725	0.227746235	ULC	SHD	Duroc
SHD_9425	1.301831153	0.286741964	ULC	SHD	Duroc
SHD_20280	1.311786664	0.315984294	ULC	SHD	Duroc
SHD_23082	1.310398236	0.254965554	ULC	SHD	Duroc
SHD_30513	1.271027336	0.219777806	ULC	SHD	Duroc
SHD_3713	1.265953607	0.21801454	ULC	SHD	Duroc
SHD_37337	1.237175783	0.264511311	ULC	SHD	Duroc
SHD_42190	1.220907957	0.242369041	ULC	SHD	Duroc
SHD_8367	1.172202768	0.177411841	ULC	SHD	Duroc
SHD_4850	1.172539973	0.164046435	ULC	SHD	Duroc
SHD_12030	1.146718602	0.178059027	ULC	SHD	Duroc
SHD_47442	1.115751009	0.12201104	ULC	SHD	Duroc
SHD_28257	1.11796847	0.14695445	ULC	SHD	Duroc
SHD_23672	1.200411281	0.144029652	ULC	SHD	Duroc
SHD_16112	1.21713546	0.144591136	ULC	SHD	Duroc
SHD_43635	1.174142277	0.153751603	ULC	SHD	Duroc
SHD_41678	1.129443956	0.154515294	ULC	SHD	Duroc
SHD_10615	1.13858692	0.160796767	ULC	SHD	Duroc
SHD_39705	1.173508168	0.143918443	ULC	SHD	Duroc
SHD_44294	1.186507038	0.155121981	ULC	SHD	Duroc
SHD_41951	1.19864498	0.160227853	ULC	SHD	Duroc
SHD_21701	1.161091668	0.143554839	ULC	SHD	Duroc
SHD_48033	1.17590142	0.167126467	ULC	SHD	Duroc
SHD_42658	1.237954791	0.152949056	ULC	SHD	Duroc
SHD_41875	1.200946281	0.146572021	ULC	SHD	Duroc
SHD_30536	1.237346949	0.164719727	ULC	SHD	Duroc
SHD_19239	1.266262243	0.160020823	ULC	SHD	Duroc
SHD_2009	1.181408135	0.161919101	ULC	SHD	Duroc
SHD_34100	1.173930674	0.155372871	ULC	SHD	Duroc
