PC1	PC2	GRP	ID
0.0677107	0.0173833	GXL	GXL_10926
0.0707375	0.0230644	GXL	GXL_10928
0.0674197	0.0113717	GXL	GXL_10938
0.0598355	0.000228475	GXL	GXL_10941
0.0724017	0.0206335	GXL	GXL_11315
0.0719067	0.022273	GXL	GXL_11323
0.0750807	0.0252529	GXL	GXL_11472
0.0749616	0.0189137	GXL	GXL_11473
0.0436379	0.00631616	GXL	GXL_11651
0.0803424	0.0276998	GXL	GXL_11670
0.0750104	0.0167786	GXL	GXL_11705
0.0700301	0.0128562	GXL	GXL_11709
0.0751562	0.0162121	GXL	GXL_11713
0.0618339	0.00169527	GXL	GXL_11714
0.0713065	0.00725177	GXL	GXL_11720
0.0691443	0.0167018	GXL	GXL_12036
0.0704085	0.0198077	GXL	GXL_12037
0.0665708	0.00214586	GXL	GXL_12038
0.0701712	0.0251614	GXL	GXL_12100
0.0751354	0.0202847	GXL	GXL_12206
0.0653897	0.0174373	GXL	GXL_12278
0.0794404	0.0262328	GXL	GXL_12430
0.072223	0.0247072	GXL	GXL_12940
0.0673208	0.0222667	GXL	GXL_12985
0.0714913	0.0259321	GXL	GXL_12986
0.0748683	0.0138556	GXL	GXL_13118
0.0807224	0.0230875	GXL	GXL_13155
0.0723505	0.0238704	GXL	GXL_13157
0.0717861	0.0247069	GXL	GXL_13164
0.0733322	0.0255737	GXL	GXL_13198
0.0689753	0.0168532	GXL	GXL_13690
0.0741225	0.0190759	GXL	GXL_13691
0.0725981	0.0200844	GXL	GXL_13725
0.0727852	0.0188753	GXL	GXL_13726
0.0709379	0.0210896	GXL	GXL_13729
0.0661133	0.015915	GXL	GXL_13732
0.0644171	0.0161795	GXL	GXL_13827
0.0682922	0.0160607	GXL	GXL_13829
0.0642581	0.00614478	GXL	GXL_14062
0.0702629	0.0217233	GXL	GXL_14067
0.076218	0.0159725	GXL	GXL_14162
0.0287754	-0.10652	GXH	GXH_223
0.0224935	-0.136645	GXH	GXH_445
0.0225812	-0.140977	GXH	GXH_553
0.0233879	-0.126284	GXH	GXH_598
0.0216543	-0.141646	GXH	GXH_625
0.027749	-0.106743	GXH	GXH_675
0.0320654	-0.127532	GXH	GXH_695
0.0227595	-0.126053	GXH	GXH_913
0.0231914	-0.138158	GXH	GXH_931
0.0304477	-0.131434	GXH	GXH_1076
0.0237324	-0.132961	GXH	GXH_1176
0.0227959	-0.118735	GXH	GXH_1370
0.0213361	-0.130317	GXH	GXH_1376
0.0233486	-0.12569	GXH	GXH_1378
0.0311389	-0.12525	GXH	GXH_1389
0.0234713	-0.117247	GXH	GXH_1390
0.023713	-0.120366	GXH	GXH_1634
0.0193399	-0.111887	GXH	GXH_1635
0.0259903	-0.1444	GXH	GXH_1737
0.0223234	-0.13283	GXH	GXH_1781
0.0237316	-0.129958	GXH	GXH_1855
0.0262126	-0.143474	GXH	GXH_1860
0.0258833	-0.138199	GXH	GXH_2037
0.0253068	-0.11797	GXH	GXH_2074
0.0237456	-0.110632	GXH	GXH_2301
0.030122	-0.131816	GXH	GXH_2493
0.0225804	-0.144939	GXH	GXH_2520
0.0221896	-0.132506	GXH	GXH_2631
0.0224231	-0.136765	GXH	GXH_2656
0.0239191	-0.129198	GXH	GXH_2741
0.0222389	-0.120939	GXH	GXH_2742
0.0229371	-0.133599	GXH	GXH_2839
0.0297584	-0.133016	GXH	GXH_2878
0.029761	-0.136515	GXH	GXH_2879
0.0272875	-0.123034	GXH	GXH_2942
0.023229	-0.138002	GXH	GXH_2944
0.0188978	-0.121647	GXH	GXH_3169
0.0285246	-0.132128	GXH	GXH_3170
0.0190738	-0.126312	GXH	GXH_3171
0.0199212	-0.13715	GXH	GXH_3174
0.0276104	-0.131448	GXH	GXH_3301
0.0264662	-0.123959	GXH	GXH_3303
0.0286479	-0.120499	GXH	GXH_3384
0.0202272	-0.138776	GXH	GXH_3392
0.0207278	-0.131383	GXH	GXH_3593
0.0308403	-0.120019	GXH	GXH_3722
0.0312625	-0.128098	GXH	GXH_3806
0.0235423	-0.111768	GXH	GXH_3812
0.0244139	-0.121165	GXH	GXH_3813
0.0254295	-0.133985	GXH	GXH_4036
0.0285895	-0.129022	GXH	GXH_4138
0.0267387	-0.110152	GXH	GXH_4139
0.0285858	-0.1309	GXH	GXH_4141
0.0231198	-0.136251	GXH	GXH_4180
0.0218005	-0.130869	GXH	GXH_4253
